Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,246.14999389648438,247.08999633789062,245.74000549316406,247.08999633789062,235.1840362548828,2784300
2018-01-03,247.24000549316406,248.6999969482422,247.17999267578125,248.55999755859375,236.5831756591797,2917700
2018-01-04,249.27000427246094,250.1199951171875,249.1699981689453,249.64999389648438,237.62063598632812,2918000
2018-01-05,250.4600067138672,251.39999389648438,249.9499969482422,251.25,239.14356994628906,2190200
2018-01-08,251.16000366210938,251.8800048828125,250.8699951171875,251.77000427246094,239.63851928710938,2476200
2018-01-09,252.17999267578125,252.94000244140625,251.91000366210938,252.3000030517578,240.1429901123047,2129800
2018-01-10,251.50999450683594,252.1699981689453,250.82000732421875,251.8699951171875,239.73367309570312,1953600
2018-01-11,252.47000122070312,253.72999572753906,252.3300018310547,253.72999572753906,241.50404357910156,2280300
2018-01-12,254.02999877929688,255.55999755859375,253.89999389648438,255.41000366210938,243.1031036376953,2054900
2018-01-16,256.7900085449219,257.3999938964844,253.8000030517578,254.47999572753906,242.21791076660156,3719600
2018-01-17,255.5,257.3500061035156,254.74000549316406,256.94000244140625,244.5594024658203,1867700
2018-01-18,256.8399963378906,257.2699890136719,256.0199890136719,256.5899963378906,244.22625732421875,3154200
2018-01-19,257.1499938964844,257.69000244140625,256.5299987792969,257.67999267578125,245.26373291015625,2541200
2018-01-22,257.45001220703125,259.7799987792969,257.45001220703125,259.75,247.23397827148438,1607800
2018-01-23,259.8399963378906,260.6300048828125,259.510009765625,260.3399963378906,247.7955780029297,2161100
2018-01-24,261.0299987792969,261.6300048828125,259.0199890136719,260.2099914550781,247.67181396484375,2935500
2018-01-25,261.1700134277344,261.2200012207031,259.5299987792969,260.3299865722656,247.78598022460938,3585600
2018-01-26,261.3299865722656,263.3699951171875,260.9700012207031,263.3599853515625,250.6699981689453,2857300
2018-01-29,262.8299865722656,263.25,261.4800109863281,261.5400085449219,248.937744140625,5145000
2018-01-30,259.6700134277344,260.3500061035156,258.4599914550781,258.75,246.28216552734375,6678900
2018-01-31,259.8299865722656,260.3800048828125,257.95001220703125,258.989990234375,246.51058959960938,5585800
